0,31.395
1,31.495
0,31.596
1,31.701
0,31.796
0,31.902
1,31.997
0,32.091
0,32.198
1,32.299
0,32.4
0,32.499
1,32.599
0,32.699
0,32.799
0,32.897
0,32.993
0,33.098
0,33.19
1,33.291
1,33.393
0,33.495
1,33.595
0,33.696
0,33.787
0,33.887
1,33.987
0,34.088
1,34.188
1,34.289
0,34.388
1,34.489
1,34.592
0,34.691
1,34.79
1,34.89
0,34.99
1,35.089
0,35.19
1,35.285
0,35.389
0,35.486
1,35.586
0,35.678
1,35.787
1,35.882
0,35.977
0,36.079
0,36.185
1,36.279
0,36.38
0,36.48
1,36.584
1,36.683
1,36.78
0,36.884
1,36.982
0,37.082
1,37.182
1,37.282
0,37.377
1,37.476
0,37.577
0,37.677
1,37.778
1,37.879
0,37.971
1,38.079
1,38.179
1,38.278
0,38.376
1,38.477
0,38.574
1,38.677
1,38.777
1,38.876
1,38.976
0,39.074
1,39.175
0,39.275
0,39.375
1,39.473
1,39.574
0,39.667
1,39.764
0,39.865
0,39.967
1,40.071
0,40.17
1,40.272
0,40.362
1,40.47
0,40.571
1,40.66
0,40.762
0,40.87
1,40.968
0,41.068
0,41.169
0,41.262
0,41.367
1,41.467
0,41.564
1,41.665
1,41.766
1,41.865
0,41.964
1,42.065
0,42.157
1,42.26
0,42.364
0,42.46
1,42.561
1,42.661
0,42.759
0,42.862
1,42.958
1,43.051
0,43.153
0,43.261
1,43.36
0,43.452
0,43.554
1,43.658
0,43.757
0,43.853
0,43.957
0,44.057
0,44.158
0,44.254
0,44.356
1,44.456
0,44.55
1,44.651
1,44.751
0,44.849
1,44.953
1,45.053
1,45.144
0,45.248
0,45.353
1,45.443
1,45.551
0,45.652
1,45.745
1,45.851
0,45.95
0,46.044
1,46.15
1,46.245
1,46.349
0,46.449
1,46.539
0,46.647
1,46.744
1,46.848
0,46.946
1,47.041
0,47.147
1,47.238
0,47.345
0,47.436
0,47.543
0,47.636
1,47.742
0,47.843
0,47.943
0,48.039
0,48.133
0,48.233
0,48.342
1,48.441
0,48.541
1,48.635
0,48.736
1,48.84
1,48.94
0,49.037
0,49.131
1,49.233
1,49.337
0,49.438
1,49.534
1,49.636
0,49.731
1,49.837
0,49.926
0,50.03
1,50.136
0,50.228
1,50.332
1,50.43
1,50.529
0,50.629
1,50.729
0,50.829
0,50.931
0,51.031
0,51.13
0,51.23
1,51.331
1,51.425
0,51.525
1,51.625
0,51.728
1,51.826
1,51.929
1,52.024
1,52.127
0,52.225
0,52.323
1,52.426
1,52.526
0,52.625
1,52.725
0,52.826
0,52.924
1,53.024
1,53.122
0,53.218
1,53.318
1,53.42
1,53.521
0,53.622
1,53.722
1,53.818
0,53.917
1,54.018
0,54.12
1,54.219
0,54.319
0,54.414
1,54.512
0,54.614
1,54.71
1,54.818
0,54.908
1,55.017
0,55.109
0,55.211
1,55.315
1,55.415
0,55.516
1,55.607
0,55.708
0,55.813
1,55.91
0,56.008
1,56.11
0,56.209
1,56.31
1,56.404
1,56.511
0,56.61
1,56.71
0,56.81
1,56.907
1,57.002
0,57.109
1,57.207
1,57.308
1,57.4
0,57.503
0,57.603
0,57.707
0,57.798
0,57.905
1,58.006
1,58.101
0,58.205
0,58.305
1,58.396
1,58.505
1,58.598
1,58.696
0,58.804
1,58.902
1,58.995
0,59.103
0,59.2
1,59.3
1,59.397
1,59.492
0,59.6
1,59.698
0,59.798
1,59.899
1,60.0
0,60.096
1,60.189
1,60.289
0,60.397
0,60.494
0,60.594
1,60.694
0,60.794
0,60.895
0,60.995
0,61.095
1,61.185
0,61.286
1,61.387
1,61.484
0,61.592
0,61.693
0,61.785
0,61.89
1,61.989
0,62.088
0,62.186
0,62.29
1,62.39
1,62.482
1,62.589
0,62.69
1,62.788
0,62.885
0,62.986
0,63.082
0,63.187
1,63.287
0,63.386
1,63.486
0,63.578
0,63.685
1,63.785
1,63.88
0,63.98
1,64.084
1,64.175
1,64.282
1,64.374
0,64.483
1,64.577
0,64.682
0,64.782
0,64.881
0,64.981
1,65.078
0,65.179
1,65.28
0,65.38
0,65.471
1,65.574
0,65.679
0,65.772
1,65.869
1,65.972
0,66.076
1,66.176
0,66.276
0,66.374
0,66.474
1,66.575
1,66.674
1,66.769
0,66.874
0,66.969
0,67.064
0,67.173
0,67.271
0,67.371
0,67.47
0,67.571
0,67.664
1,67.769
0,67.867
1,67.969
1,68.071
1,68.159
0,68.268
0,68.368
0,68.458
0,68.561
0,68.661
1,68.761
0,68.867
0,68.958
1,69.063
0,69.161
1,69.261
0,69.361
1,69.455
1,69.564
0,69.662
0,69.759
1,69.863
1,69.957
0,70.062
0,70.158
1,70.255
0,70.356
0,70.457
0,70.554
0,70.654
1,70.76
1,70.852
0,70.959
0,71.059
0,71.158
1,71.255
1,71.358
1,71.457
0,71.557
0,71.657
1,71.754
0,71.855
0,71.956
1,72.051
0,72.155
1,72.253
0,72.354
0,72.45
0,72.545
0,72.65
0,72.752
1,72.853
0,72.951
1,73.048
0,73.152
0,73.25
1,73.343
1,73.451
1,73.547
0,73.649
0,73.745
1,73.844
0,73.948
0,74.046
1,74.146
0,74.246
0,74.347
0,74.443
0,74.546
1,74.646
1,74.739
0,74.843
0,74.945
1,75.041
1,75.143
0,75.244
0,75.343
1,75.443
0,75.534
0,75.642
1,75.742
1,75.833
1,75.94
0,76.032
0,76.141
1,76.232
1,76.332
0,76.435
0,76.538
0,76.637
1,76.737
0,76.837
0,76.937
0,77.037
0,77.136
1,77.236
1,77.327
1,77.432
0,77.535
0,77.63
0,77.732
0,77.834
0,77.934
0,78.027
1,78.133
0,78.223
1,78.332
0,78.43
0,78.53
0,78.628
0,78.731
1,78.831
0,78.921
1,79.03
1,79.13
0,79.226
0,79.328
0,79.429
0,79.527
0,79.624
1,79.721
1,79.826
0,79.926
1,80.017
0,80.123
1,80.223
0,80.325
0,80.424
0,80.524
0,80.624
1,80.718
0,80.819
0,80.92
0,81.022
1,81.116
0,81.222
0,81.321
1,81.421
0,81.521
0,81.619
1,81.719
1,81.82
0,81.918
1,82.018
1,82.119
0,82.211
1,82.317
0,82.415
0,82.516
1,82.613
1,82.717
0,82.815
1,82.915
1,83.015
1,83.114
0,83.214
1,83.314
0,83.41
1,83.512
0,83.612
1,83.712
1,83.812
0,83.907
1,84.007
1,84.11
0,84.211
1,84.31
0,84.41
1,84.51
0,84.608
0,84.709
0,84.809
0,84.9
0,85.008
0,85.101
1,85.207
0,85.304
0,85.407
0,85.505
1,85.602
1,85.706
0,85.797
0,85.904
0,86.004
0,86.099
1,86.203
0,86.299
0,86.397
1,86.499
1,86.603
0,86.693
0,86.801
1,86.901
1,87.0
0,87.1
1,87.2
0,87.299
1,87.392
1,87.497
1,87.598
0,87.698
0,87.789
0,87.897
1,87.992
1,88.096
0,88.195
0,88.296
0,88.395
0,88.487
0,88.595
0,88.693
1,88.793
1,88.894
0,88.985
1,89.091
0,89.192
0,89.289
1,89.391
0,89.483
0,89.592
0,89.69
0,89.783
0,89.89
0,89.982
0,90.089
0,90.18
1,90.288
0,90.379
0,90.488
0,90.586
1,90.687
0,90.787
1,90.878
0,90.986
0,91.08
1,91.185
0,91.28
0,91.385
1,91.483
1,91.584
0,91.679
0,91.779
0,91.883
1,91.974
1,92.081
0,92.172
0,92.282
1,92.376
1,92.472
0,92.581
0,92.679
1,92.77
0,92.88
1,92.978
0,93.077
1,93.179
0,93.277
0,93.377
0,93.477
1,93.576
0,93.676
1,93.776
1,93.869
0,93.975
0,94.075
0,94.174
0,94.269
0,94.37
1,94.472
0,94.573
0,94.671
1,94.772
1,94.867
0,94.967
1,95.066
1,95.171
0,95.271
0,95.369
1,95.464
0,95.569
0,95.668
1,95.766
1,95.865
0,95.967
0,96.067
0,96.168
0,96.266
1,96.366
0,96.465
0,96.565
1,96.665
1,96.766
0,96.856
0,96.964
1,97.064
0,97.163
1,97.263
1,97.354
1,97.462
0,97.562
1,97.662
1,97.759
0,97.859
1,97.96
1,98.054
0,98.156
1,98.253
0,98.358
1,98.456
1,98.559
0,98.657
1,98.756
0,98.858
0,98.956
0,99.056
0,99.154
0,99.255
0,99.348
1,99.448
1,99.554
0,99.654
0,99.754
0,99.853
1,99.953
1,100.053
1,100.147
0,100.247
1,100.347
1,100.451
0,100.547
1,100.651
1,100.75
0,100.85
1,100.947
0,101.043
1,101.149
0,101.249
0,101.347
1,101.44
1,101.542
1,101.643
0,101.743
0,101.844
0,101.937
1,102.044
1,102.144
0,102.244
1,102.345
1,102.444
0,102.54
1,102.639
0,102.744
1,102.836
0,102.939
1,103.043
1,103.141
0,103.236
0,103.342
0,103.435
1,103.535
1,103.641
0,103.739
0,103.835
1,103.936
0,104.033
1,104.134
1,104.238
0,104.335
1,104.437
0,104.537
0,104.632
1,104.733
1,104.834
1,104.935
0,105.035
1,105.131
1,105.233
0,105.328
1,105.428
0,105.532
1,105.632
0,105.731
1,105.831
0,105.928
1,106.029
1,106.13
0,106.23
0,106.33
0,106.429
1,106.524
0,106.629
0,106.72
1,106.82
1,106.928
1,107.019
1,107.125
0,107.227
0,107.326
1,107.426
1,107.519
0,107.616
1,107.725
1,107.825
0,107.915
0,108.024
1,108.124
1,108.222
0,108.323
1,108.414
0,108.514
1,108.62
1,108.72
0,108.811
0,108.921
1,109.021
0,109.119
1,109.217
1,109.319
0,109.418
0,109.518
0,109.619
1,109.708
1,109.817
0,109.911
1,110.016
0,110.116
1,110.216
1,110.315
0,110.406
0,110.511
0,110.611
1,110.714
0,110.805
0,110.912
1,111.013
1,111.112
1,111.212
0,111.304
0,111.405
1,111.51
1,111.61
0,111.711
0,111.809
1,111.907
1,112.008
0,112.106
1,112.207
1,112.308
1,112.399
0,112.505
0,112.608
1,112.701
0,112.802
1,112.906
0,113.0
1,113.099
1,113.199
1,113.301
1,113.402
0,113.504
0,113.594
0,113.703
0,113.803
0,113.893
0,114.002
1,114.102
0,114.2
1,114.3
0,114.401
0,114.5
0,114.6
1,114.7
0,114.799
0,114.896
1,114.996
0,115.089
0,115.191
1,115.298
1,115.396
0,115.495
1,115.591
1,115.695
0,115.789
0,115.896
0,115.994
0,116.093
1,116.195
0,116.293
0,116.393
1,116.485
1,116.592
0,116.692
1,116.792
1,116.891
0,116.983
1,117.092
0,117.183
1,117.281
1,117.39
0,117.489
1,117.581
1,117.689
0,117.784
0,117.883
0,117.983
0,118.087
1,118.187
1,118.282
0,118.386
1,118.477
1,118.583
1,118.684
0,118.785
0,118.885
1,118.983
1,119.084
0,119.181
0,119.282
1,119.383
0,119.483
0,119.581
0,119.68
0,119.782
0,119.88
1,119.98
0,120.081
1,120.179
0,120.27
1,120.37
1,120.475
0,120.578
0,120.679
0,120.777
0,120.876
0,120.977
0,121.074
1,121.172
1,121.274
0,121.375
1,121.475
1,121.574
1,121.666
0,121.774
0,121.874
0,121.965
0,122.073
1,122.167
0,122.268
0,122.372
0,122.47
1,122.569
0,122.666
0,122.771
0,122.868
1,122.969
1,123.069
0,123.159
1,123.268
1,123.368
1,123.459
0,123.568
0,123.663
0,123.766
1,123.866
0,123.959
1,124.063
1,124.165
0,124.265
0,124.356
1,124.464
0,124.564
1,124.654
0,124.763
1,124.863
1,124.954
0,125.063
1,125.152
0,125.256
1,125.361
1,125.456
0,125.551
1,125.659
0,125.759
1,125.854
1,125.958
0,126.054
1,126.157
0,126.25
1,126.357
0,126.448
1,126.555
1,126.656
1,126.747
0,126.855
1,126.955
1,127.051
0,127.153
0,127.254
1,127.353
0,127.453
0,127.553
0,127.652
1,127.752
0,127.852
0,127.941
0,128.046
0,128.151
1,128.244
0,128.349
0,128.444
1,128.541
1,128.648
0,128.748
0,128.841
0,128.947
0,129.047
1,129.146
0,129.246
0,129.346
1,129.445
0,129.545
0,129.64
0,129.744
1,129.844
1,129.943
0,130.041
0,130.138
1,130.243
0,130.335
1,130.442
0,130.542
0,130.634
1,130.741
0,130.833
1,130.933
1,131.038
0,131.136
0,131.238
0,131.338
0,131.439
1,131.537
0,131.637
0,131.735
1,131.836
0,131.936
1,132.037
1,132.132
1,132.233
0,132.333
0,132.434
1,132.534
0,132.634
1,132.73
0,132.833
0,132.933
0,133.032
0,133.126
1,133.226
1,133.331
1,133.431
0,133.531
0,133.629
1,133.73
1,133.83
1,133.923
0,134.023
0,134.129
1,134.227
0,134.327
0,134.428
1,134.526
1,134.619
0,134.727
1,134.825
0,134.92
0,135.026
1,135.124
0,135.224
1,135.322
0,135.422
1,135.514
0,135.616
1,135.713
0,135.821
1,135.916
1,136.017
0,136.119
0,136.22
1,136.312
1,136.417
0,136.514
0,136.611
1,136.715
1,136.813
1,136.909
0,137.014
0,137.113
0,137.216
0,137.315
0,137.417
0,137.515
0,137.615
0,137.716
1,137.814
1,137.914
0,138.015
0,138.111
0,138.213
1,138.314
1,138.412
1,138.508
0,138.608
1,138.711
0,138.81
1,138.911
1,139.01
0,139.109
0,139.21
1,139.303
0,139.409
0,139.509
1,139.601
0,139.703
1,139.804
0,139.907
1,140.006
0,140.104
0,140.204
1,140.306
0,140.4
0,140.504
1,140.604
0,140.699
0,140.799
1,140.903
1,141.004
0,141.098
1,141.202
0,141.303
0,141.401
1,141.501
0,141.599
1,141.7
1,141.8
0,141.9
0,141.999
1,142.099
1,142.2
1,142.298
0,142.398
0,142.498
1,142.597
0,142.697
0,142.797
0,142.895
1,142.996
1,143.088
1,143.194
0,143.288
0,143.395
0,143.493
0,143.593
0,143.689
0,143.79
0,143.893
0,143.986
1,144.091
0,144.191
0,144.292
0,144.39
1,144.49
1,144.591
0,144.684
1,144.789
1,144.885
0,144.985
1,145.088
1,145.186
0,145.287
1,145.387
1,145.487
1,145.58
0,145.686
0,145.786
1,145.885
1,145.985
0,146.082
0,146.184
1,146.274
1,146.384
0,146.483
1,146.582
1,146.683
1,146.774
0,146.882
0,146.982
1,147.08
0,147.176
0,147.281
0,147.379
0,147.479
1,147.579
0,147.677
0,147.778
0,147.879
0,147.977
1,148.077
0,148.177
1,148.268
0,148.376
0,148.471
0,148.574
1,148.674
1,148.775
1,148.867
1,148.974
0,149.074
0,149.172
1,149.273
0,149.364
0,149.464
0,149.572
0,149.668
0,149.77
0,149.871
1,149.971
0,150.066
1,150.163
1,150.27
0,150.368
1,150.463
1,150.568
1,150.667
0,150.768
0,150.868
1,150.966
1,151.066
0,151.167
1,151.264
0,151.365
0,151.466
0,151.564
0,151.664
0,151.764
0,151.863
1,151.954
1,152.063
0,152.162
0,152.262
1,152.362
0,152.453
0,152.561
1,152.658
1,152.759
0,152.856
0,152.959
1,153.058
1,153.154
0,153.257
0,153.357
1,153.448
1,153.553
1,153.656
0,153.754
0,153.857
1,153.955
1,154.05
0,154.155
1,154.254
0,154.352
1,154.446
1,154.553
0,154.645
0,154.745
0,154.847
0,154.949
1,155.047
1,155.151
1,155.241
0,155.343
0,155.449
1,155.549
1,155.65
0,155.742
1,155.844
0,155.95
0,156.048
1,156.14
1,156.248
1,156.34
0,156.44
0,156.541
0,156.645
1,156.737
0,156.846
0,156.944
1,157.036
1,157.145
0,157.243
0,157.343
1,157.444
0,157.542
1,157.642
1,157.735
1,157.841
0,157.941
1,158.034
0,158.14
1,158.239
1,158.34
1,158.433
0,158.539
0,158.639
0,158.733
0,158.838
1,158.938
1,159.036
1,159.137
0,159.237
0,159.335
1,159.436
1,159.529
1,159.626
0,159.731
1,159.835
1,159.927
0,160.033
0,160.128
0,160.232
1,160.332
0,160.433
0,160.531
0,160.63
0,160.732
1,160.83
0,160.93
0,161.025
1,161.129
0,161.229
0,161.326
1,161.428
1,161.528
0,161.626
1,161.727
0,161.827
1,161.927
0,162.026
1,162.124
1,162.226
1,162.325
1,162.425
0,162.521
0,162.623
1,162.724
1,162.824
0,162.922
1,163.023
1,163.123
0,163.222
0,163.313
1,163.422
0,163.514
1,163.613
1,163.714
0,163.816
0,163.92
0,164.019
0,164.118
1,164.21
1,164.318
1,164.417
0,164.512
1,164.617
0,164.716
1,164.817
0,164.915
0,165.015
1,165.112
1,165.215
1,165.305
1,165.414
0,165.514
0,165.603
1,165.713
1,165.806
0,165.912
0,166.01
0,166.112
0,166.211
0,166.303
1,166.405
0,166.505
1,166.61
1,166.705
0,166.808
0,166.909
1,167.005
0,167.107
1,167.198
1,167.304
1,167.406
0,167.506
0,167.603
1,167.705
0,167.803
1,167.906
1,167.996
0,168.104
1,168.205
0,168.303
0,168.403
1,168.504
1,168.594
0,168.694
0,168.794
0,168.901
1,168.999
1,169.101
1,169.2
0,169.299
1,169.393
1,169.499
0,169.597
0,169.699
0,169.798
0,169.898
0,169.998
1,170.096
1,170.19
0,170.294
1,170.395
0,170.495
0,170.595
0,170.686
0,170.793
0,170.894
0,170.993
1,171.086
1,171.187
1,171.292
0,171.391
1,171.492
0,171.588
1,171.691
0,171.792
0,171.89
1,171.99
0,172.09
0,172.189
1,172.289
0,172.389
1,172.488
0,172.588
0,172.689
0,172.78
1,172.887
1,172.983
0,173.085
0,173.186
1,173.286
1,173.385
0,173.485
0,173.585
0,173.684
1,173.777
0,173.876
0,173.982
1,174.082
1,174.183
1,174.281
0,174.372
0,174.482
0,174.58
1,174.681
1,174.781
0,174.879
1,174.979
1,175.079
1,175.178
1,175.278
0,175.374
1,175.475
0,175.577
1,175.677
1,175.776
0,175.876
1,175.969
0,176.071
1,176.175
1,176.266
1,176.366
1,176.474
0,176.574
0,176.669
1,176.77
1,176.871
1,176.972
0,177.073
0,177.172
0,177.27
1,177.371
0,177.471
0,177.569
1,177.668
1,177.77
1,177.868
1,177.968
0,178.069
0,178.167
1,178.265
1,178.368
0,178.465
0,178.567
1,178.666
0,178.763
1,178.864
1,178.965
1,179.062
0,179.164
0,179.264
0,179.363
1,179.454
0,179.563
0,179.662
1,179.762
1,179.858
0,179.957
1,180.061
0,180.161
1,180.259
0,180.352
1,180.454
0,180.558
1,180.656
0,180.757
1,180.857
0,180.957
0,181.057
0,181.156
0,181.256
1,181.347
1,181.447
0,181.554
1,181.655
0,181.753
1,181.849
1,181.95
0,182.049
1,182.151
1,182.251
0,182.342
0,182.444
0,182.545
1,182.642
0,182.75
0,182.844
0,182.947
1,183.044
0,183.142
1,183.246
0,183.349
1,183.446
0,183.547
1,183.646
0,183.747
0,183.846
1,183.945
0,184.047
1,184.144
0,184.244
1,184.345
1,184.442
0,184.543
1,184.643
1,184.734
0,184.834
1,184.935
1,185.035
0,185.135
0,185.239
0,185.338
1,185.436
1,185.539
0,185.637
0,185.737
0,185.839
1,185.938
0,186.039
0,186.134
1,186.235
0,186.336
0,186.436
1,186.535
1,186.634
0,186.733
0,186.835
1,186.936
1,187.036
1,187.134
0,187.234
1,187.333
0,187.433
1,187.533
0,187.625
0,187.731
1,187.832
1,187.927
1,188.027
0,188.129
0,188.229
0,188.329
1,188.43
0,188.529
0,188.624
1,188.724
0,188.825
1,188.925
1,189.028
0,189.126
0,189.225
1,189.326
1,189.425
0,189.525
1,189.625
0,189.725
0,189.819
0,189.919
0,190.02
0,190.123
1,190.215
0,190.323
0,190.421
1,190.52
0,190.622
1,190.721
0,190.812
0,190.92
1,191.011
0,191.112
0,191.213
0,191.319
1,191.41
1,191.519
1,191.618
0,191.718
1,191.818
0,191.917
1,192.014
1,192.117
0,192.216
0,192.316
0,192.416
1,192.509
1,192.614
0,192.715
0,192.814
1,192.914
0,193.013
0,193.112
0,193.212
1,193.304
0,193.411
1,193.512
1,193.612
0,193.71
0,193.803
0,193.904
1,194.004
1,194.109
0,194.207
0,194.305
1,194.405
1,194.505
1,194.605
0,194.705
1,194.807
0,194.906
1,195.006
0,195.106
0,195.205
1,195.305
0,195.405
1,195.504
1,195.595
0,195.704
0,195.796
1,195.903
1,195.995
0,196.1
1,196.202
1,196.302
0,196.401
0,196.501
1,196.601
0,196.7
1,196.791
1,196.899
0,196.991
0,197.09
1,197.199
1,197.297
0,197.397
0,197.498
1,197.596
0,197.694
0,197.797
0,197.889
1,197.988
1,198.092
0,198.193
1,198.294
1,198.386
0,198.487
0,198.593
1,198.694
1,198.792
0,198.89
1,198.992
1,199.091
0,199.191
1,199.29
1,199.39
1,199.49
0,199.584
1,199.688
0,199.779
1,199.88
0,199.987
1,200.088
1,200.178
1,200.284
1,200.386
0,200.487
0,200.585
1,200.685
1,200.786
0,200.877
0,200.984
0,201.085
0,201.183
0,201.283
1,201.383
1,201.482
0,201.582
0,201.682
0,201.773
0,201.879
1,201.981
0,202.072
1,202.172
1,202.28
0,202.379
1,202.479
0,202.577
0,202.674
1,202.778
0,202.876
0,202.974
0,203.076
0,203.177
1,203.275
0,203.375
0,203.476
1,203.574
0,203.674
0,203.775
0,203.873
0,203.973
1,204.074
0,204.172
0,204.267
1,204.372
0,204.464
1,204.57
1,204.671
1,204.77
1,204.87
0,204.97
1,205.067
0,205.167
0,205.268
0,205.367
1,205.468
1,205.568
1,205.659
1,205.76
0,205.867
0,205.962
1,206.063
1,206.165
0,206.263
0,206.365
0,206.465
0,206.554
1,206.654
0,206.757
0,206.858
1,206.962
1,207.059
0,207.159
1,207.253
1,207.362
0,207.457
1,207.55
1,207.66
1,207.754
1,207.852
0,207.959
0,208.054
1,208.154
1,208.255
1,208.356
1,208.456
0,208.557
1,208.654
0,208.756
0,208.856
0,208.954
1,209.055
1,209.155
1,209.251
0,209.351
1,209.454
1,209.552
0,209.643
1,209.748
1,209.851
0,209.951
0,210.042
1,210.15
0,210.241
1,210.351
0,210.449
1,210.541
1,210.649
1,210.745
1,210.845
0,210.948
1,211.042
1,211.142
0,211.247
1,211.346
0,211.445
1,211.547
1,211.64
0,211.741
1,211.845
0,211.944
1,212.044
1,212.144
0,212.24
0,212.335
0,212.436
0,212.541
1,212.642
1,212.733
0,212.84
1,212.94
0,213.041
1,213.139
1,213.239
0,213.34
1,213.438
0,213.529
1,213.629
1,213.737
0,213.835
0,213.929
1,214.029
0,214.13
1,214.232
0,214.333
0,214.433
1,214.535
1,214.634
0,214.734
1,214.834
0,214.929
0,215.033
0,215.133
1,215.232
0,215.325
1,215.425
1,215.525
0,215.625
0,215.725
1,215.827
0,215.925
1,216.03
1,216.128
1,216.225
0,216.329
1,216.427
1,216.523
0,216.622
1,216.723
1,216.826
0,216.926
0,217.025
0,217.125
1,217.225
0,217.316
1,217.424
1,217.524
0,217.623
0,217.722
1,217.822
0,217.922
0,218.022
0,218.122
0,218.218
0,218.32
0,218.418
1,218.519
0,218.62
0,218.718
0,218.819
1,218.919
0,219.019
0,219.117
0,219.218
1,219.309
1,219.416
0,219.517
1,219.617
0,219.715
1,219.814
1,219.916
1,220.014
0,220.113
0,220.215
1,220.313
0,220.413
0,220.514
1,220.612
0,220.703
0,220.804
1,220.911
0,221.005
1,221.111
0,221.21
1,221.31
1,221.401
0,221.509
1,221.604
1,221.709
1,221.807
1,221.908
0,222.001
0,222.106
1,222.198
1,222.307
1,222.399
1,222.5
0,222.606
1,222.699
0,222.805
0,222.905
1,223.003
0,223.095
0,223.196
1,223.302
1,223.403
0,223.503
1,223.601
0,223.701
0,223.802
1,223.893
1,224.0
0,224.092
1,224.192
0,224.299
0,224.391
1,224.491
1,224.598
0,224.694
1,224.794
0,224.897
1,224.997
1,225.093
0,225.196
0,225.296
0,225.395
0,225.495
0,225.595
1,225.694
0,225.794
1,225.894
1,225.992
0,226.093
1,226.193
0,226.284
1,226.392
1,226.492
1,226.59
0,226.69
0,226.786
1,226.887
0,226.989
0,227.081
0,227.182
1,227.284
1,227.383
0,227.484
1,227.584
0,227.687
0,227.786
0,227.886
1,227.986
0,228.085
0,228.185
0,228.285
0,228.384
0,228.484
1,228.584
0,228.683
0,228.783
0,228.876
1,228.981
0,229.082
1,229.182
1,229.273
0,229.374
0,229.481
0,229.579
1,229.678
1,229.779
1,229.877
0,229.977
0,230.078
0,230.177
0,230.275
1,230.375
0,230.476
1,230.576
0,230.675
0,230.768
1,230.875
0,230.975
0,231.071
0,231.174
0,231.274
1,231.365
0,231.466
1,231.569
0,231.672
1,231.763
0,231.863
1,231.97
1,232.071
0,232.163
0,232.269
1,232.361
